,Date,game_goals,is_playoff,reg_goals,playoff_goals,reg_games_played,playoff_games_played,reg_goals_total,playoff_goals_total,total_goals,reg_games_total,playoff_games_total
449,2010-12-01,0,False,0,0,1,0,279,20,299,422,28
450,2010-12-02,0,False,0,0,1,0,279,20,299,423,28
451,2010-12-04,1,False,1,0,1,0,280,20,300,424,28
452,2010-12-06,1,False,1,0,1,0,281,20,301,425,28
453,2010-12-09,0,False,0,0,1,0,281,20,301,426,28
454,2010-12-11,0,False,0,0,1,0,281,20,301,427,28
455,2010-12-12,0,False,0,0,1,0,281,20,301,428,28
456,2010-12-15,0,False,0,0,1,0,281,20,301,429,28
457,2010-12-18,0,False,0,0,1,0,281,20,301,430,28
458,2010-12-19,0,False,0,0,1,0,281,20,301,431,28
459,2010-12-21,0,False,0,0,1,0,281,20,301,432,28
460,2010-12-23,0,False,0,0,1,0,281,20,301,433,28
461,2010-12-26,1,False,1,0,1,0,282,20,302,434,28
462,2010-12-28,1,False,1,0,1,0,283,20,303,435,28
463,2011-01-01,0,False,0,0,1,0,283,20,303,436,28
464,2011-01-04,0,False,0,0,1,0,283,20,303,437,28
465,2011-01-08,1,False,1,0,1,0,284,20,304,438,28
466,2011-01-11,0,False,0,0,1,0,284,20,304,439,28
467,2011-01-12,0,False,0,0,1,0,284,20,304,440,28
468,2011-01-14,0,False,0,0,1,0,284,20,304,441,28
469,2011-01-16,0,False,0,0,1,0,284,20,304,442,28
470,2011-01-18,1,False,1,0,1,0,285,20,305,443,28
471,2011-01-20,0,False,0,0,1,0,285,20,305,444,28
472,2011-01-22,3,False,3,0,1,0,288,20,308,445,28
473,2011-01-24,0,False,0,0,1,0,288,20,308,446,28
474,2011-01-26,0,False,0,0,1,0,288,20,308,447,28
475,2011-02-01,0,False,0,0,1,0,288,20,308,448,28
476,2011-02-04,1,False,1,0,1,0,289,20,309,449,28
477,2011-02-06,0,False,0,0,1,0,289,20,309,450,28
478,2011-02-08,0,False,0,0,1,0,289,20,309,451,28
479,2011-02-12,1,False,1,0,1,0,290,20,310,452,28
480,2011-02-14,0,False,0,0,1,0,290,20,310,453,28
481,2011-02-16,1,False,1,0,1,0,291,20,311,454,28
482,2011-02-17,1,False,1,0,1,0,292,20,312,455,28
483,2011-02-20,0,False,0,0,1,0,292,20,312,456,28
484,2011-02-21,1,False,1,0,1,0,293,20,313,457,28
485,2011-02-25,0,False,0,0,1,0,293,20,313,458,28
486,2011-02-26,0,False,0,0,1,0,293,20,313,459,28
487,2011-03-01,1,False,1,0,1,0,294,20,314,460,28
488,2011-03-03,0,False,0,0,1,0,294,20,314,461,28
489,2011-03-06,0,False,0,0,1,0,294,20,314,462,28
490,2011-03-07,0,False,0,0,1,0,294,20,314,463,28
491,2011-03-09,2,False,2,0,1,0,296,20,316,464,28
492,2011-03-11,1,False,1,0,1,0,297,20,317,465,28
493,2011-03-13,0,False,0,0,1,0,297,20,317,466,28
494,2011-03-15,0,False,0,0,1,0,297,20,317,467,28
495,2011-03-16,1,False,1,0,1,0,298,20,318,468,28
496,2011-03-18,0,False,0,0,1,0,298,20,318,469,28
497,2011-03-29,0,False,0,0,1,0,298,20,318,470,28
498,2011-03-31,0,False,0,0,1,0,298,20,318,471,28
499,2011-04-02,1,False,1,0,1,0,299,20,319,472,28
500,2011-04-05,1,False,1,0,1,0,300,20,320,473,28
501,2011-04-06,1,False,1,0,1,0,301,20,321,474,28
502,2011-04-09,0,False,0,0,1,0,301,20,321,475,28
503,2011-04-13,1,True,0,1,0,1,301,21,322,475,29
504,2011-04-15,0,True,0,0,0,1,301,21,322,475,30
505,2011-04-17,1,True,0,1,0,1,301,22,323,475,31
506,2011-04-20,0,True,0,0,0,1,301,22,323,475,32
507,2011-04-23,1,True,0,1,0,1,301,23,324,475,33
508,2011-04-29,0,True,0,0,0,1,301,23,324,475,34
509,2011-05-01,1,True,0,1,0,1,301,24,325,475,35
510,2011-05-03,1,True,0,1,0,1,301,25,326,475,36
511,2011-05-04,0,True,0,0,0,1,301,25,326,475,37
512,2011-10-08,0,False,0,0,1,0,301,25,326,476,37
513,2011-10-10,0,False,0,0,1,0,301,25,326,477,37
514,2011-10-13,1,False,1,0,1,0,302,25,327,478,37
515,2011-10-15,0,False,0,0,1,0,302,25,327,479,37
516,2011-10-18,0,False,0,0,1,0,302,25,327,480,37
517,2011-10-20,2,False,2,0,1,0,304,25,329,481,37
518,2011-10-22,0,False,0,0,1,0,304,25,329,482,37
519,2011-10-27,0,False,0,0,1,0,304,25,329,483,37
520,2011-10-29,2,False,2,0,1,0,306,25,331,484,37
521,2011-11-01,0,False,0,0,1,0,306,25,331,485,37
522,2011-11-04,0,False,0,0,1,0,306,25,331,486,37
523,2011-11-05,1,False,1,0,1,0,307,25,332,487,37
524,2011-11-08,0,False,0,0,1,0,307,25,332,488,37
525,2011-11-11,1,False,1,0,1,0,308,25,333,489,37
526,2011-11-12,0,False,0,0,1,0,308,25,333,490,37
527,2011-11-15,0,False,0,0,1,0,308,25,333,491,37
528,2011-11-17,0,False,0,0,1,0,308,25,333,492,37
529,2011-11-19,0,False,0,0,1,0,308,25,333,493,37
530,2011-11-21,0,False,0,0,1,0,308,25,333,494,37
531,2011-11-23,0,False,0,0,1,0,308,25,333,495,37
532,2011-11-25,1,False,1,0,1,0,309,25,334,496,37
533,2011-11-26,0,False,0,0,1,0,309,25,334,497,37
534,2011-11-29,0,False,0,0,1,0,309,25,334,498,37
535,2011-12-01,0,False,0,0,1,0,309,25,334,499,37
536,2011-12-03,0,False,0,0,1,0,309,25,334,500,37
537,2011-12-05,0,False,0,0,1,0,309,25,334,501,37
538,2011-12-07,1,False,1,0,1,0,310,25,335,502,37
539,2011-12-09,0,False,0,0,1,0,310,25,335,503,37
540,2011-12-13,0,False,0,0,1,0,310,25,335,504,37
541,2011-12-15,1,False,1,0,1,0,311,25,336,505,37
542,2011-12-17,0,False,0,0,1,0,311,25,336,506,37
543,2011-12-20,1,False,1,0,1,0,312,25,337,507,37
544,2011-12-23,0,False,0,0,1,0,312,25,337,508,37
545,2011-12-26,1,False,1,0,1,0,313,25,338,509,37
546,2011-12-28,0,False,0,0,1,0,313,25,338,510,37
547,2011-12-30,2,False,2,0,1,0,315,25,340,511,37
548,2011-12-31,2,False,2,0,1,0,317,25,342,512,37
549,2012-01-03,1,False,1,0,1,0,318,25,343,513,37
550,2012-01-07,0,False,0,0,1,0,318,25,343,514,37
551,2012-01-09,0,False,0,0,1,0,318,25,343,515,37
552,2012-01-11,0,False,0,0,1,0,318,25,343,516,37
553,2012-01-13,1,False,1,0,1,0,319,25,344,517,37
554,2012-01-15,0,False,0,0,1,0,319,25,344,518,37
555,2012-01-17,0,False,0,0,1,0,319,25,344,519,37
556,2012-01-18,1,False,1,0,1,0,320,25,345,520,37
557,2012-01-20,0,False,0,0,1,0,320,25,345,521,37
558,2012-01-22,1,False,1,0,1,0,321,25,346,522,37
559,2012-02-04,0,False,0,0,1,0,321,25,346,523,37
560,2012-02-05,0,False,0,0,1,0,321,25,346,524,37
561,2012-02-07,2,False,2,0,1,0,323,25,348,525,37
562,2012-02-09,1,False,1,0,1,0,324,25,349,526,37
563,2012-02-12,0,False,0,0,1,0,324,25,349,527,37
564,2012-02-13,0,False,0,0,1,0,324,25,349,528,37
565,2012-02-17,1,False,1,0,1,0,325,25,350,529,37
566,2012-02-18,0,False,0,0,1,0,325,25,350,530,37
567,2012-02-20,0,False,0,0,1,0,325,25,350,531,37
568,2012-02-24,1,False,1,0,1,0,326,25,351,532,37
569,2012-02-25,0,False,0,0,1,0,326,25,351,533,37
570,2012-02-28,1,False,1,0,1,0,327,25,352,534,37
571,2012-03-02,0,False,0,0,1,0,327,25,352,535,37
572,2012-03-04,0,False,0,0,1,0,327,25,352,536,37
573,2012-03-06,0,False,0,0,1,0,327,25,352,537,37
574,2012-03-08,1,False,1,0,1,0,328,25,353,538,37
575,2012-03-10,0,False,0,0,1,0,328,25,353,539,37
576,2012-03-11,0,False,0,0,1,0,328,25,353,540,37
577,2012-03-13,2,False,2,0,1,0,330,25,355,541,37
578,2012-03-16,0,False,0,0,1,0,330,25,355,542,37
579,2012-03-18,1,False,1,0,1,0,331,25,356,543,37
580,2012-03-19,2,False,2,0,1,0,333,25,358,544,37
581,2012-03-22,1,False,1,0,1,0,334,25,359,545,37
582,2012-03-23,2,False,2,0,1,0,336,25,361,546,37
583,2012-03-25,1,False,1,0,1,0,337,25,362,547,37
584,2012-03-27,0,False,0,0,1,0,337,25,362,548,37
585,2012-03-29,0,False,0,0,1,0,337,25,362,549,37
586,2012-03-31,0,False,0,0,1,0,337,25,362,550,37
587,2012-04-02,0,False,0,0,1,0,337,25,362,551,37
588,2012-04-05,1,False,1,0,1,0,338,25,363,552,37
589,2012-04-07,1,False,1,0,1,0,339,25,364,553,37
590,2012-04-12,0,True,0,0,0,1,339,25,364,553,38
591,2012-04-14,0,True,0,0,0,1,339,25,364,553,39
592,2012-04-16,1,True,0,1,0,1,339,26,365,553,40
593,2012-04-19,0,True,0,0,0,1,339,26,365,553,41
594,2012-04-21,0,True,0,0,0,1,339,26,365,553,42
595,2012-04-22,1,True,0,1,0,1,339,27,366,553,43
596,2012-04-25,0,True,0,0,0,1,339,27,366,553,44
597,2012-04-28,0,True,0,0,0,1,339,27,366,553,45
598,2012-04-30,1,True,0,1,0,1,339,28,367,553,46
599,2012-05-02,0,True,0,0,0,1,339,28,367,553,47
600,2012-05-05,1,True,0,1,0,1,339,29,368,553,48
601,2012-05-07,0,True,0,0,0,1,339,29,368,553,49
602,2012-05-09,1,True,0,1,0,1,339,30,369,553,50
603,2012-05-12,0,True,0,0,0,1,339,30,369,553,51
604,2013-01-19,0,False,0,0,1,0,339,30,369,554,51
605,2013-01-22,0,False,0,0,1,0,339,30,369,555,51
606,2013-01-24,0,False,0,0,1,0,339,30,369,556,51
607,2013-01-25,0,False,0,0,1,0,339,30,369,557,51
608,2013-01-27,1,False,1,0,1,0,340,30,370,558,51
609,2013-01-29,0,False,0,0,1,0,340,30,370,559,51
610,2013-01-31,1,False,1,0,1,0,341,30,371,560,51
611,2013-02-01,0,False,0,0,1,0,341,30,371,561,51
612,2013-02-03,0,False,0,0,1,0,341,30,371,562,51
613,2013-02-05,0,False,0,0,1,0,341,30,371,563,51
614,2013-02-07,1,False,1,0,1,0,342,30,372,564,51
615,2013-02-09,1,False,1,0,1,0,343,30,373,565,51
616,2013-02-12,1,False,1,0,1,0,344,30,374,566,51
617,2013-02-14,0,False,0,0,1,0,344,30,374,567,51
618,2013-02-17,0,False,0,0,1,0,344,30,374,568,51
619,2013-02-21,0,False,0,0,1,0,344,30,374,569,51
620,2013-02-23,3,False,3,0,1,0,347,30,377,570,51
621,2013-02-26,0,False,0,0,1,0,347,30,377,571,51
622,2013-02-27,0,False,0,0,1,0,347,30,377,572,51
623,2013-03-02,0,False,0,0,1,0,347,30,377,573,51
624,2013-03-05,0,False,0,0,1,0,347,30,377,574,51
625,2013-03-07,1,False,1,0,1,0,348,30,378,575,51
626,2013-03-09,0,False,0,0,1,0,348,30,378,576,51
627,2013-03-10,0,False,0,0,1,0,348,30,378,577,51
628,2013-03-12,0,False,0,0,1,0,348,30,378,578,51
629,2013-03-14,1,False,1,0,1,0,349,30,379,579,51
630,2013-03-16,0,False,0,0,1,0,349,30,379,580,51
631,2013-03-17,1,False,1,0,1,0,350,30,380,581,51
632,2013-03-19,1,False,1,0,1,0,351,30,381,582,51
633,2013-03-21,1,False,1,0,1,0,352,30,382,583,51
634,2013-03-22,2,False,2,0,1,0,354,30,384,584,51
635,2013-03-24,1,False,1,0,1,0,355,30,385,585,51
636,2013-03-26,0,False,0,0,1,0,355,30,385,586,51
637,2013-03-30,1,False,1,0,1,0,356,30,386,587,51
638,2013-03-31,1,False,1,0,1,0,357,30,387,588,51
639,2013-04-02,2,False,2,0,1,0,359,30,389,589,51
640,2013-04-04,0,False,0,0,1,0,359,30,389,590,51
641,2013-04-06,3,False,3,0,1,0,362,30,392,591,51
642,2013-04-07,2,False,2,0,1,0,364,30,394,592,51
643,2013-04-09,1,False,1,0,1,0,365,30,395,593,51
644,2013-04-11,0,False,0,0,1,0,365,30,395,594,51
645,2013-04-13,1,False,1,0,1,0,366,30,396,595,51
646,2013-04-16,1,False,1,0,1,0,367,30,397,596,51
647,2013-04-18,0,False,0,0,1,0,367,30,397,597,51
648,2013-04-20,2,False,2,0,1,0,369,30,399,598,51
649,2013-04-23,1,False,1,0,1,0,370,30,400,599,51
650,2013-04-25,1,False,1,0,1,0,371,30,401,600,51
651,2013-04-27,0,False,0,0,1,0,371,30,401,601,51
652,2013-05-02,1,True,0,1,0,1,371,31,402,601,52
653,2013-05-04,0,True,0,0,0,1,371,31,402,601,53
654,2013-05-06,0,True,0,0,0,1,371,31,402,601,54
655,2013-05-08,0,True,0,0,0,1,371,31,402,601,55
656,2013-05-10,0,True,0,0,0,1,371,31,402,601,56
657,2013-05-12,0,True,0,0,0,1,371,31,402,601,57
658,2013-05-13,0,True,0,0,0,1,371,31,402,601,58
659,2013-10-01,1,False,1,0,1,0,372,31,403,602,58
660,2013-10-03,2,False,2,0,1,0,374,31,405,603,58
661,2013-10-05,1,False,1,0,1,0,375,31,406,604,58
662,2013-10-10,1,False,1,0,1,0,376,31,407,605,58
663,2013-10-12,0,False,0,0,1,0,376,31,407,606,58
664,2013-10-14,1,False,1,0,1,0,377,31,408,607,58
665,2013-10-16,0,False,0,0,1,0,377,31,408,608,58
666,2013-10-19,1,False,1,0,1,0,378,31,409,609,58
667,2013-10-22,2,False,2,0,1,0,380,31,411,610,58
668,2013-10-24,1,False,1,0,1,0,381,31,412,611,58
669,2013-10-26,0,False,0,0,1,0,381,31,412,612,58
670,2013-10-28,0,False,0,0,1,0,381,31,412,613,58
671,2013-11-05,2,False,2,0,1,0,383,31,414,614,58
672,2013-11-07,1,False,1,0,1,0,384,31,415,615,58
673,2013-11-09,0,False,0,0,1,0,384,31,415,616,58
674,2013-11-10,0,False,0,0,1,0,384,31,415,617,58
675,2013-11-12,1,False,1,0,1,0,385,31,416,618,58
676,2013-11-15,1,False,1,0,1,0,386,31,417,619,58
677,2013-11-17,2,False,2,0,1,0,388,31,419,620,58
678,2013-11-20,0,False,0,0,1,0,388,31,419,621,58
679,2013-11-22,2,False,2,0,1,0,390,31,421,622,58
680,2013-11-23,1,False,1,0,1,0,391,31,422,623,58
681,2013-11-27,0,False,0,0,1,0,391,31,422,624,58
682,2013-11-29,0,False,0,0,1,0,391,31,422,625,58
683,2013-11-30,1,False,1,0,1,0,392,31,423,626,58
684,2013-12-03,0,False,0,0,1,0,392,31,423,627,58
685,2013-12-07,1,False,1,0,1,0,393,31,424,628,58
686,2013-12-08,0,False,0,0,1,0,393,31,424,629,58
687,2013-12-10,4,False,4,0,1,0,397,31,428,630,58
688,2013-12-13,0,False,0,0,1,0,397,31,428,631,58
689,2013-12-15,1,False,1,0,1,0,398,31,429,632,58
690,2013-12-17,1,False,1,0,1,0,399,31,430,633,58
691,2013-12-20,1,False,1,0,1,0,400,31,431,634,58
692,2013-12-21,1,False,1,0,1,0,401,31,432,635,58
693,2013-12-23,0,False,0,0,1,0,401,31,432,636,58
694,2013-12-27,0,False,0,0,1,0,401,31,432,637,58
695,2013-12-29,0,False,0,0,1,0,401,31,432,638,58
696,2013-12-30,0,False,0,0,1,0,401,31,432,639,58
697,2014-01-02,1,False,1,0,1,0,402,31,433,640,58
698,2014-01-04,0,False,0,0,1,0,402,31,433,641,58
699,2014-01-09,0,False,0,0,1,0,402,31,433,642,58
700,2014-01-10,1,False,1,0,1,0,403,31,434,643,58
701,2014-01-12,0,False,0,0,1,0,403,31,434,644,58
702,2014-01-14,1,False,1,0,1,0,404,31,435,645,58
703,2014-01-15,1,False,1,0,1,0,405,31,436,646,58
704,2014-01-17,0,False,0,0,1,0,405,31,436,647,58
705,2014-01-19,1,False,1,0,1,0,406,31,437,648,58
706,2014-01-25,1,False,1,0,1,0,407,31,438,649,58
707,2014-01-28,2,False,2,0,1,0,409,31,440,650,58
708,2014-01-30,0,False,0,0,1,0,409,31,440,651,58
709,2014-01-31,0,False,0,0,1,0,409,31,440,652,58
710,2014-02-02,1,False,1,0,1,0,410,31,441,653,58
711,2014-02-04,0,False,0,0,1,0,410,31,441,654,58
712,2014-02-06,1,False,1,0,1,0,411,31,442,655,58
713,2014-02-08,0,False,0,0,1,0,411,31,442,656,58
714,2014-02-27,1,False,1,0,1,0,412,31,443,657,58
715,2014-03-01,2,False,2,0,1,0,414,31,445,658,58
716,2014-03-02,0,False,0,0,1,0,414,31,445,659,58
717,2014-03-05,1,False,1,0,1,0,415,31,446,660,58
718,2014-03-06,0,False,0,0,1,0,415,31,446,661,58
719,2014-03-08,0,False,0,0,1,0,415,31,446,662,58
720,2014-03-10,0,False,0,0,1,0,415,31,446,663,58
721,2014-03-11,0,False,0,0,1,0,415,31,446,664,58
722,2014-03-14,1,False,1,0,1,0,416,31,447,665,58
723,2014-03-16,0,False,0,0,1,0,416,31,447,666,58
724,2014-03-18,1,False,1,0,1,0,417,31,448,667,58
725,2014-03-20,0,False,0,0,1,0,417,31,448,668,58
726,2014-03-22,0,False,0,0,1,0,417,31,448,669,58
727,2014-03-25,2,False,2,0,1,0,419,31,450,670,58
728,2014-03-29,0,False,0,0,1,0,419,31,450,671,58
729,2014-03-30,0,False,0,0,1,0,419,31,450,672,58
730,2014-04-01,0,False,0,0,1,0,419,31,450,673,58
731,2014-04-04,1,False,1,0,1,0,420,31,451,674,58
732,2014-04-05,0,False,0,0,1,0,420,31,451,675,58
733,2014-04-08,1,False,1,0,1,0,421,31,452,676,58
734,2014-04-10,0,False,0,0,1,0,421,31,452,677,58
735,2014-04-11,1,False,1,0,1,0,422,31,453,678,58
736,2014-04-13,0,False,0,0,1,0,422,31,453,679,58
737,2014-10-09,0,False,0,0,1,0,422,31,453,680,58
738,2014-10-11,2,False,2,0,1,0,424,31,455,681,58
739,2014-10-14,2,False,2,0,1,0,426,31,457,682,58
740,2014-10-16,1,False,1,0,1,0,427,31,458,683,58
741,2014-10-18,0,False,0,0,1,0,427,31,458,684,58
742,2014-10-22,0,False,0,0,1,0,427,31,458,685,58
743,2014-10-25,0,False,0,0,1,0,427,31,458,686,58
